AMER,Emles美國製造ETF,2020/10/15（已成立0年）,2020/10/16,0,0,美國,股票型,大型股混合型,-0.01(月均:0.04),N/A,,0.49,0.49,,Emles American Manufacturing Index,Emles American Manufacturing Price Return Index
QDIV,Global X標普500精選高股利ETF,2018/07/13（已成立3年）,2018/7/17,2,0.014165706,美國,股票型,大型股價值型,0.22(月均:0.11),2.87,月配,0.2,0.2,41.31,S&P 500 Quality High Dividend Index,道瓊指數
IWFH,iShares虛擬工作與生活多部門ETF,2020/09/29（已成立0年）,2020/10/2,0,0,美國,資訊科技股,,0.09(月均:0.19),N/A,,0.47,0.47,,NYSE FactSet Global Virtual Work and Life Index,NYSE FactSet Global Virtual Work and Life Gross To
JJM,iPath B系列彭博工業金屬總報酬ETN,2018/01/17,2018/1/29,3,0,全球,工業金屬,0,-0.01(月均:0.09),0,0,0,0.45,0,0,0
PFLD,AAM低存續期優先股與收益證券ETF,2019/11/19（已成立1年）,2019/11/20,1,0,美國,股票型,,0.14(月均:0.00),4.91,月配,0.45,0.45,49.78,ICE 0-5 Year Duration Exchange-Listed Preferred & Hybrid Securities Index,道瓊指數
PFFV,Global X利率變動優先股ETF,2020/06/22（已成立1年）,2020/6/25,0,0,美國,股票型,,-0.15(月均:-0.02),N/A,月配,0.25,0.25,,ICE U.S. Variable Rate Preferred Securities Index,道瓊指數
EEMD,AAM標普新興市場高股利價值ETF,2017/11/28（已成立3年）,2017/11/30,3,0.056443781,新興市場,股票型,大型股價值型,0.14(月均:0.51),3.61,月配,0.49,0.5,43.25,S&P Emerging Markets Dividend & Free Cash Flow Yield Index,Dow Jones Emerging Markets Select Dividend Index
DYHG,Direxion動力避險ETF,2020/06/11（已成立1年）,2020/6/11,0,0,美國,股票型,大型股混合型,-0.04(月均:-0.07),N/A,,0.5,0.57,,Salt truVol US Large Cap Dynamic Hedge Index,Salt truVol U.S. Large Cap Dynamic Hedge Index
RNDV,First Trust美國股票股利精選ETF,2017/06/20（已成立4年）,2017/6/26,3,0.032340007,美國,股票型,大型股混合型,0.26(月均:-0.09),2.26,季配,0.5,0.5,34.55,Nasdaq Riskalyze US Large Cap Select Dividend Index,Nasdaq Riskalyze US Large Cap Select Dividend
STLV,iShares Factors美國價值型ETF,2020/01/14（已成立1年）,2020/1/16,1,0,美國,股票型,大型股價值型,0.01(月均:0.03),N/A,季配,0.25,0.25,45.93,Russell US Large Cap Factors Value Style Index,Dow Jones U.S. Large-Cap Value Total Stock Market
MRSK,Agility Shares風險管理主動型ETF,2020/06/25（已成立1年）,2020/6/25,0,0,全球,股票型,,-0.04(月均:0.09),N/A,年配,0.85,1.26,,,道瓊全球指數
PGM,iPath B系列彭博白金總報酬ETN,2018/01/17,2018/1/18,3,0,全球,貴重金屬,0,0.65(月均:0.50),0,0,0,0.45,0,0,0
PBEE,Invesco PureBeta FTSE新興市場ETF,2017/09/22（已成立3年）,2017/9/25,3,0.027503073,新興市場,股票型,,1.21(月均:0.84),1.60,季配,0.14,0.19,37.63,FTSE Emerging Index,NASDAQ Emerging Markets Index
JJP,iPath B系列彭博貴金屬總報酬ETN,2018/01/17,2018/1/18,3,0,全球,貴重金屬,0,0.31(月均:0.14),0,0,0,0.45,0,0,0
ARB,AltShares併購套利ETF,2020/05/07（已成立1年）,2020/5/11,0,0,美國,股票型,,0.18(月均:0.14),N/A,,0.75,0.75,,Water Island Merger Arbitrage USD Hedged Index,道瓊指數
HART,IQ健康之心ETF,2021/01/14（已成立0年）,2021/1/14,0,0,全球,健康護理股,,0.35(月均:0.30),N/A,季配,0.45,0.46,,IQ Candriam Healthy Hearts Index,道瓊健康護理指數
DEFA,iShares Adaptive MSCI歐澳遠東匯率避險ETF,2016/01/05（已成立5年）,2016/4/26,4,0.045627708,全球,股票型,大型股混合型,0.06(月均:0.06),2.04,半年配,0.38,0.7,38.77,MSCI EAFE Adaptive Hedge to USD Index,道瓊全球指數
ARMR,Armor美國股票指數ETF,2020/02/11（已成立1年）,2020/2/11,1,0,美國,股票型,大型股混合型,0.02(月均:0.18),N/A,,0.5,0.6,33.16,Armor US Equity Index,道瓊指數
BLHY,Virtus Newfleet動力信用主動型ETF,2016/12/05（已成立4年）,2016/12/14,4,0.054838785,美國,債券型,,-0.38(月均:-0.40),3.61,月配,0.55,1.04,13.82,,Bloomberg Barclays U.S. Government/Credit Bond Ind
SPXN,ProShares標普500不含金融類股ETF,2015/09/22（已成立5年）,2015/9/24,5,0.020359447,美國,股票型,大型股混合型,0.05(月均:0.11),1.05,季配,0.27,0.27,36.34,S&P 500 Ex-Financials & Real Estate Index,道瓊指數
SEIX,Virtus Seix高級信貸主動型ETF,2019/04/24（已成立2年）,2019/4/25,1,0,美國,債券型,,0.07(月均:-0.02),3.62,月配,0.57,0.57,13.48,,Bloomberg Barclays U.S. Government/Credit Bond Ind
FPXE,First Trust IPOX歐洲股票機會ETF,2018/10/04（已成立2年）,2018/10/18,2,0,歐洲,股票型,,0.59(月均:0.23),1.27,季配,0.7,0.7,40.76,IPOX 100 Europe Index,道瓊歐洲指數
DFVL,iPath做多五年期美國公債期貨ETN,2011/07/11,2019/5/13,1,0,美國,做多型,0,0.03(月均:0.01),0,0,0,0.75,0,0,0
QED,IQ事件驅動避險ETF,2015/03/24（已成立6年）,2015/3/24,5,0.028347684,美國,股票型,,0.06(月均:0.04),4.33,年配,0.75,1.07,24.44,IQ Hedge Event-Driven Index,道瓊指數
SBB,ProShares放空型標普600小型股ETF,2007/01/23（已成立14年）,2007/1/25,14,0.007259413,美國,反向型,,0.03(月均:0.02),0.05,季配,0.75,2.63,59.66,S&P Small Cap 600 Index,道瓊指數
VIRS,Pacer生物危機策略ETF,2020/06/24（已成立1年）,2020/6/29,0,0,美國,健康護理股,大型股混合型,0.12(月均:0.02),N/A,季配,0.7,0.7,,LifeSci BioThreat Strategy Index,道瓊健康護理指數
AMOM,QRAFT人工智慧增強美國大型股動能主動型ETF,2019/05/21（已成立2年）,2019/5/21,1,0,美國,資訊科技股,大型股混合型,0.04(月均:-0.04),0.04,年配,0.75,0.75,49.01,,Nasdaq CTA Artificial Intelligence & Robotics
EMBH,iShares新興市場債券利率避險主動型ETF,2015/07/22（已成立6年）,2015/7/30,5,0.048454168,新興市場,債券型,,0.00(月均:-0.03),2.74,月配,0.75,1.13,32.74,,JPM Swaps-Hedged EMBIG Core Index
STMB,iShares Factors美國中型混合型ETF,2020/04/14（已成立1年）,2020/4/17,0,0,美國,股票型,中型股混合型,0.00(月均:0.03),N/A,季配,0.3,0.3,,Russell US Mid Cap Factors Blend Style Index,Russell US Mid Cap Factors Blend Style Index
DECZ,TrueShares結構化結果主動型ETF-12月,2020/11/30（已成立0年）,2020/12/22,0,0,美國,股票型,大型股混合型,-0.35(月均:-0.31),N/A,,0.79,0.79,,,S&P500 (SPY.US)
AFLG,First Trust大型股主動型ETF,2019/12/03（已成立1年）,2019/12/4,1,0,美國,股票型,大型股混合型,-0.04(月均:0.00),N/A,季配,0.55,0.55,39.59,,Dow Jones U.S. Large Cap Total Stock Market Index
FWDB,AdvisorShares FolioBeyond智慧核心債券主動型ETF,2011/06/20（已成立10年）,2011/6/21,9,0.03952703,全球,債券型,,-0.10(月均:-0.07),1.90,月配,0.5,1.85,7.93,,Bloomberg Barclays US Aggregate Bond Index
DWMC,AdvisorShares Dorsey Wright微型股票主動型ETF,2018/07/10（已成立3年）,2018/7/11,2,0,美國,股票型,小型股成長型,0.83(月均:0.23),N/A,年配,0.75,4.79,61.09,,道瓊指數
WWOW,Direxion世界無浪費ETF,2020/12/17（已成立0年）,2020/12/17,0,0,美國,股票型,大型股混合型,-0.04(月均:-0.01),N/A,,0.45,0.5,,Indxx US Circular Economy Index,道瓊指數
BNE,Blue Horizon BNE新能源經濟ETF,2020/12/08（已成立0年）,2020/12/9,0,0,全球,新能源,,0.59(月均:0.16),N/A,,0.89,0.89,,Blue Horizon New Energy Economy 100 Index,WilderHill New Energy Global Innovation Index
EAOM,iShares ESG感知穩健配置ETF,2020/06/12（已成立1年）,2020/6/18,0,0,美國,平衡型,,0.04(月均:0.04),N/A,,0.18,0.31,,BlackRock ESG Aware Moderate Allocation Index,BlackRock ESG Aware Moderate Allocation Index
STLC,iShares Factors美國混合型ETF,2020/04/14（已成立1年）,2020/4/17,0,0,美國,股票型,大型股混合型,0.00(月均:0.04),N/A,季配,0.25,0.25,,Russell US Large Cap Factors Blend Style Index,Russell US Large Cap Factors Blend Style Index
ECLN,First Trust EIP碳影響主動型ETF,2019/08/19（已成立2年）,2019/8/23,1,0,美國,新能源,大型股混合型,0.27(月均:0.20),1.67,季配,0.95,0.96,31.22,,道瓊全球指數
JJT,iPath B系列彭博錫總報酬ETN,2018/01/17,2018/2/16,3,0,全球,工業金屬,0,-0.16(月均:-0.05),0,0,0,0.45,0,0,0
VWID,Virtus WMC國際股利主動型ETF,2017/10/10（已成立3年）,2020/12/23,0,0,全球,股票型,大型股混合型,0.12(月均:0.15),2.13,年配,0.49,0.49,40.52,,道瓊全球指數
RODE,Hartford多因子多元國際股票ETF,2017/05/10（已成立4年）,2017/5/11,3,0.024796096,全球,股票型,,0.45(月均:0.47),2.96,半年配,0.29,0.29,40.77,Hartford Multifactor Diversified International Index,道瓊全球指數
IEFN,iShares進化美國金融類股主動型ETF,2018/03/21（已成立3年）,2018/3/23,2,0.017044563,美國,金融股,大型股混合型,-0.04(月均:0.01),1.94,季配,0.18,0.18,49.01,,Dow Jones U.S. Financials Index
EAOK,iShares ESG感知保守配置ETF,2020/06/12（已成立1年）,2020/6/18,0,0,美國,平衡型,,0.02(月均:0.04),N/A,,0.18,0.3,,BlackRock ESG Aware Conservative Allocation Index,BlackRock ESG Aware Conservative Allocation Index
SMDD,ProShares三倍放空中型股400ETF,2010/02/09（已成立11年）,2010/2/11,11,0.001910264,美國,反向型,,0.00(月均:-0.09),0.17,季配,0.75,4.18,196.74,S&P MidCap 400 Index,道瓊指數
ASET,FlexShares實物資產配置ETF,2015/11/23（已成立5年）,2015/12/8,5,0.035140397,全球,股票型,,-0.03(月均:0.05),1.98,季配,0.57,1.04,38.55,Northern Trust Real Assets Allocation Index,道瓊全球指數
EMMF,WisdomTree新興市場多因子主動型ETF,2018/08/10（已成立3年）,2018/8/10,2,0.011147484,新興市場,股票型,大型股混合型,0.08(月均:-0.06),1.73,季配,0.48,0.48,34.07,,NASDAQ Emerging Markets Index
SPXT,ProShares標普500不含科技股ETF,2015/09/22（已成立5年）,2015/9/24,5,0.021799811,美國,股票型,大型股混合型,0.02(月均:0.10),1.57,季配,0.27,0.27,37.75,S&P 500 Ex-Information Technology Index,道瓊指數
ESGN,Columbia永續國際股票收益ETF,2016/06/13（已成立5年）,2016/7/21,4,0.033086957,全球,股票型,大型股混合型,0.32(月均:0.40),2.51,季配,0.45,0.45,40.2,Beta Advantage Sustainable International Equity Income 100 Index,道瓊全球指數
FLMX,Franklin FTSE墨西哥ETF,2017/11/03（已成立3年）,2017/11/6,3,0.021127364,墨西哥,股票型,,0.87(月均:0.52),1.51,半年配,0.19,0.19,47.84,FTSE Mexico Capped Index,NASDAQ Mexico Index
REW,ProShares二倍放空科技類股ETF,2007/01/30（已成立14年）,2007/2/2,14,0.022606046,美國,反向型,,0.09(月均:0.03),0.32,季配,0.75,2.68,75.22,Dow Jones U.S. Technology Index,Dow Jones U.S. Technology Index
RALS,ProShares RAFI多空基本面指數ETF,2010/12/02（已成立10年）,2010/12/9,10,0.014444776,美國,對沖型基金,,-0.24(月均:0.00),1.58,季配,0.75,2.55,6.58,FTSE RAFI US 1000 Long/Short Total Return Index,道瓊指數
OVF,Overlay Shares外國股票主動型ETF,2019/09/30（已成立1年）,2019/10/1,1,0,全球,股票型,,0.02(月均:0.03),2.50,半年配,0.75,0.75,33.17,,道瓊全球指數
INDF,Nifty印度金融ETF,2020/10/21（已成立0年）,2020/10/21,0,0,印度,股票型,,0.46(月均:0.86),N/A,,0.75,0.75,15.71,Nifty Financial Services 25/50 Index,印度(INDA.US)
OVS,Overlay Shares小型股主動型ETF,2019/09/30（已成立1年）,2019/10/1,1,0,美國,股票型,,-0.01(月均:0.05),1.53,季配,0.75,0.75,53.62,,Dow Jones U.S. Small Cap Total Stock Market Index
FTLB,First Trust避險買沖收益主動型ETF,2014/01/06（已成立7年）,2014/1/7,7,0.036436258,美國,股票型,,0.10(月均:-0.08),3.21,月配,0.85,0.85,15.38,,S&P500 (SPY.US)
CBLS,Changebridge Capital多空主動型ETF,2020/11/13（已成立0年）,2020/11/13,0,0,美國,對沖型基金,,0.29(月均:0.05),N/A,,1.7,1.95,,,道瓊指數
BSMU,Invesco BulletShares 2030市政債券ETF,2020/09/16（已成立0年）,2020/10/12,0,0,美國,市政債券,,0.26(月均:0.27),N/A,,0.18,0.18,,Invesco BulletShares USD Municipal Bond 2030 Index,OMRX Municipal Bond Index
EEV,ProShares二倍放空MSCI新興市場,2007/10/30（已成立13年）,2007/11/1,13,0.006339639,新興市場,反向型,,0.16(月均:0.03),0.18,季配,0.75,1.26,87.47,MSCI Emerging Markets Index,NASDAQ Emerging Markets Index
MOM,AGFiQ美國市場中立動能ETF,2011/07/09（已成立10年）,2011/9/6,9,0,美國,股票型,,-0.72(月均:-0.38),N/A,,0.5,6.23,26.4,Dow Jones U.S. Thematic Market Neutral Momentum Index,道瓊指數
MAAX,VanEck Vectors市政分配主動型ETF,2019/05/15（已成立2年）,2019/5/16,1,0,美國,市政債券,,0.14(月均:0.06),2.80,月配,0.08,0.35,37.95,,OMRX Municipal Bond Index
STLG,iShares Factors美國成長型ETF,2020/01/14（已成立1年）,2020/1/16,1,0,美國,股票型,大型股成長型,-0.04(月均:0.01),N/A,季配,0.25,0.25,40.97,Russell US Large Cap Factors Growth Style Index,Russell 1000 Growth Index
CHB,Global X中國生物科技創新ETF,2020/09/22（已成立0年）,2020/12/23,0,0,大陸,股票型,大型股混合型,1.22(月均:0.66),N/A,半年配,0.65,0.65,,Solactive China Biotech Innovation Index,NASDAQ OMX China Technology
RJZ,ELEMENTS羅傑斯國際商品指數金屬總回報ETN,2007/10/17,2007/10/18,13,0,美國,原物料,0,0.38(月均:0.04),0,0,0,0.75,0,0,0
TFLT,Global X目標收益加2% ETF,2018/07/27（已成立3年）,2018/10/4,2,0.018283549,全球,平衡型,中型股價值型,0.00(月均:-0.02),3.09,月配,0.39,0.7,22.4,Wilshire Target Income 10-Year Treasury +2% Plus Index,Wilshire Target Income 10-Year Treasury +2% Plus T
EAOA,iShares ESG感知積極配置ETF,2020/06/12（已成立1年）,2020/6/18,0,0,全球,平衡型,,0.02(月均:0.05),N/A,,0.18,0.34,,BlackRock ESG Aware Aggressive Allocation Index,BlackRock ESG Aware Aggressive Allocation Index
TFIV,Global X目標收益5% ETF,2018/07/27（已成立3年）,2018/7/31,2,0.026242105,全球,平衡型,中型股價值型,-0.04(月均:-0.01),4.96,月配,0.39,0.77,29.96,Wilshire Target Income 5% Plus Index,Wilshire Target Income 5% Plus Total Return Index
FUT,ProShares管理期貨策略主動型ETF,2016/02/17（已成立5年）,2016/4/26,4,0.009298561,美國,期貨選擇權商品,,0.01(月均:0.00),0.14,季配,0.75,0.75,6.18,S&P Strategic Futures Index,道瓊指數
SMDY,Syntax分層中型股ETF,2015/01/01（已成立6年）,2020/1/17,1,0,美國,股票型,中型股混合型,0.09(月均:0.01),N/A,年配,0.45,0.45,52.44,Syntax Stratified MidCap Index,Russell Midcap index
TBJL,Innovator20年期以上國債9緩衝主動型ETF-7月,2020/08/18（已成立1年）,2020/8/31,0,0,美國,長期債券,,-0.17(月均:0.10),N/A,,0.79,0.79,,,ICE U.S. Treasury 20+ Year Bond Index
QYLG,Global X納斯達克100掩護性買權與成長ETF,2020/09/18（已成立0年）,2020/9/23,0,0,美國,股票型,大型股混合型,0.32(月均:0.08),N/A,月配,0.6,0.6,,CBOE Nasdaq-100 Half BuyWrite V2 Index,Cboe NASDAQ-100 Half BuyWrite V2
ULE,ProShares二倍做多歐元ETF,2008/11/24（已成立12年）,2008/11/25,12,0,歐洲,做多型,,-0.13(月均:-0.06),N/A,,0.95,0.98,11.54,U.S. dollar price of the euro,歐元
JJU,iPath B系列彭博鋁總報酬ETN,2018/01/17,2018/1/18,3,0,全球,工業金屬,0,0.34(月均:0.22),0,0,0,0.45,0,0,0
SDGA,Impact Shares永續發展目標全球股票ETF,2018/09/20（已成立2年）,2018/10/2,2,0.004512101,全球,股票型,,0.88(月均:0.87),0.92,季配,0.75,1.38,35.78,Morningstar Societal Development Index,道瓊全球指數
EAOR,iShares ESG感知成長配置ETF,2020/06/12（已成立1年）,2020/6/18,0,0,美國,平衡型,,0.00(月均:0.04),N/A,,0.18,0.33,,BlackRock ESG Aware Growth Allocation Index,BlackRock ESG Aware Growth Allocation Index
EWV,ProShares二倍放空MSCI日本ETF,2007/11/06（已成立13年）,2007/11/8,13,0.002354837,日本,反向型,,0.00(月均:0.00),N/A,季配,0.75,2.01,63.94,MSCI Japan Index,日經指數
PSMM,Invesco適度保守多重資產配置主動型ETF,2017/02/23（已成立4年）,2017/2/27,3,0.032669716,全球,平衡型,,0.27(月均:0.11),2.86,季配,0.05,0.37,29.8,,道瓊全球指數
JJS,iPath B系列彭博軟商品總報酬ETN,2018/01/17,2018/1/18,3,0,全球,農產品,0,0.13(月均:0.11),0,0,0,0.45,0,0,0
MCRO,IQ避險總體投資ETF,2009/06/09（已成立12年）,2009/6/9,11,0.01278915,全球,對沖型基金,,-0.05(月均:-0.03),2.45,年配,0.75,1.02,17.67,IQ Hedge Macro Index,道瓊全球指數
UPV,ProShares二倍做多FTSE歐洲ETF,2010/04/27（已成立11年）,2010/5/7,10,0.020609088,歐洲,做多型,,0.32(月均:0.05),N/A,季配,0.75,1.77,81.47,FTSE Developed Europe All Cap Index,道瓊歐洲指數
LVOL,American Century低波動主動型ETF,2021/01/12（已成立0年）,2021/1/19,0,0,美國,股票型,大型股混合型,-0.04(月均:0.03),N/A,季配,0.29,0.29,11.96,S&P 500 Index,S&P500 (SPY.US)
LBAY,Leatherback多空交替收益主動型ETF,2020/11/16（已成立0年）,2020/11/17,0,0,美國,對沖型基金,,-0.05(月均:-0.04),N/A,月配,0.95,1.09,,,道瓊指數
XYLG,Global X標普500掩護性買權與成長ETF,2020/09/18（已成立0年）,2020/10/5,0,0,美國,股票型,大型股混合型,0.05(月均:-0.07),N/A,月配,0.6,0.6,,CBOE S&P 500 Half BuyWrite Index,道瓊指數
NFTY,First Trust印度NIFTY 50等權重ETF,2012/02/14（已成立9年）,2012/2/28,8,0,印度,股票型,,-1.25(月均:-0.16),0.55,季配,0.8,0.8,38.84,NIFTY 50 Equal Weight Index,印度(INDA.US)
EUFX,ProShares放空歐元ETF,2012/06/26（已成立9年）,2012/7/16,8,0,歐洲,反向型,,-0.27(月均:-0.65),N/A,,0.95,0.97,7.47,U.S. dollar price of the euro,歐元
OCTZ,TrueShares結構化結果主動型ETF-10月,2020/09/30（已成立0年）,2020/10/1,0,0,美國,股票型,大型股混合型,-0.32(月均:-0.31),N/A,,0.79,0.79,,,S&P500 (SPY.US)
SULR,SmartETFs永續能源II主動型ETF,2020/11/11（已成立0年）,2020/11/18,0,0,美國,新能源,,0.06(月均:0.36),N/A,,0.79,1.91,,,WilderHill New Energy Global Innovation Index
GDXD,MicroSectors黃金礦業每日三倍放空ETN,2020/12/07（已成立0年）,2020/12/3,0,0,美國,反向型,,-0.06(月均:-0.26),N/A,,0,0.95,,S-Network MicroSectors Gold Miners Index,NYSE Arca Gold Miners Index (NTR)
CHIM,Global X MSCI中國原物料類股ETF,2010/01/12（已成立11年）,2010/1/14,11,0.024055486,大陸,原物料,,0.48(月均:0.74),1.40,半年配,0.65,0.66,35.05,MSCI China Materials 10/50 Index,MSCI China Materials 10/50 Index
GAZ,iPath B系列彭博天然氣總報酬ETN,2017/03/08,2017/4/13,3,0,全球,能源,0,-0.29(月均:-0.20),0,0,0,0.45,0,0,0
FTAG,First Trust Indxx全球農業ETF,2010/03/11（已成立11年）,2010/3/31,10,0.077122739,美國,農產品,,1.52(月均:-0.23),1.55,季配,0.7,0.7,42.73,Indxx Global Agriculture Index,Bloomberg Agriculture Subindex Total Return
VFIN,Simplify Volt金融科技破壞主動型ETF,2020/12/28（已成立0年）,2020/12/29,0,0,美國,資訊科技股,,0.15(月均:0.03),N/A,,0.95,1.03,,,S&P500 (SPY.US)
GRU,ELEMENTS ICE BofAML穀物總回報ETN,2008/02/05,2008/2/15,13,0,美國,農產品,0,4.47(月均:1.08),0,0,0,0.75,0,0,0
AZAA,AllianzIM美國大型股緩衝10主動型ETF-4月,2020/05/28（已成立1年）,2020/6/4,0,0,美國,股票型,大型股混合型,0.06(月均:0.06),N/A,,0.74,0.74,,,S&P500 (SPY.US)
DWAT,Arrow DWA戰術主動型ETF,2014/10/01（已成立6年）,2014/10/1,6,0.00714367,美國,股票型,大型股混合型,0.14(月均:-0.22),N/A,年配,1,2.59,32.09,,道瓊指數
ADFI,Anfield動力固定收益主動型ETF,2020/08/18（已成立1年）,2020/8/18,0,0,美國,債券型,,0.05(月均:0.00),N/A,月配,0.8,1.99,,,Bloomberg Barclays Global Aggregate ex USD 10% Iss
OVLH,Overlay Shares避險大型股主動型ETF,2021/01/14（已成立0年）,2021/1/15,0,0,美國,股票型,大型股混合型,0.01(月均:0.02),N/A,,0.75,0.78,,,S&P500 (SPY.US)
ECOW,Pacer新興市場金牛100 ETF,2019/05/02（已成立2年）,2019/5/6,1,0,新興市場,股票型,,0.85(月均:0.62),3.09,季配,0.7,0.7,38.73,Pacer Emerging Markets Cash Cows 100 Index,NASDAQ Emerging Markets Index
FLIY,Franklin FTSE義大利ETF,2017/11/02（已成立3年）,2017/12/18,3,0.024243518,義大利,股票型,大型股混合型,0.75(月均:0.20),2.27,半年配,0.09,0.09,48.66,FTSE Italy Capped Index,Dow Jones Italy Index
NVQ,QRAFT人工智慧增強美國下一價值主動型ETF,2020/12/02（已成立0年）,2020/12/3,0,0,美國,股票型,大型股價值型,0.05(月均:-0.02),N/A,,0.75,0.75,,,Nasdaq CTA Artificial Intelligence & Robotics
YXI,ProShares放空型FTSE中國50指數ETF,2010/03/16（已成立11年）,2010/3/18,10,0.003679197,大陸,反向型,,0.03(月均:-0.02),0.09,季配,0.75,2.05,29.16,FTSE China 50 Index,FTSE China 50 Index
SDCI,USCF SummerHaven動力商品策略K-1主動型,2018/05/03（已成立3年）,2018/5/4,2,0.006621801,全球,期貨選擇權商品,,-0.24(月均:-0.04),0.18,季配,0.8,0.9,31.92,,SummerHaven Dynamic Commodity Index Trust
WIL,Barclays女性領導ETN,2014/07/09（已成立7年）,2019/4/8,1,0,美國,股票型,大型股混合型,-3.92(月均:-0.17),N/A,,0,0.45,41.16,Barclays Women in Leadership Total Return Index,道瓊指數
BUL,Pacer美國金牛成長股ETF,2019/05/02（已成立2年）,2019/5/6,1,0,美國,股票型,大型股成長型,0.05(月均:0.03),0.64,季配,0.6,0.6,45.18,Pacer Cash Cows Growth Index,道瓊指數
HDIV,QRAFT人工智慧增強美國高股利主動型ETF,2020/02/27（已成立1年）,2020/2/27,0,0,美國,股票型,大型股價值型,-0.02(月均:0.06),N/A,年配,0.75,0.75,,,Nasdaq CTA Artificial Intelligence & Robotics
HJPX,iShares貨幣避險JPX日經400指數ETF,2015/09/29（已成立5年）,2015/10/2,5,0.018064584,日本,股票型,大型股混合型,-0.01(月均:0.05),1.17,半年配,0.59,1.07,31.72,JPX-Nikkei 400 Net Total Return USD Hedged Index,JPX-Nikkei 400 Net Total Return USD Hedged Index
SPMV,Invesco標普500最小差異組合ETF,2017/07/13（已成立4年）,2017/7/14,3,0.029517115,美國,股票型,大型股混合型,0.04(月均:0.07),1.71,季配,0.1,0.1,36.07,S&P 500 Minimum Volatility Index,道瓊指數
MIDF,iShares MSCI美國中型股多因子ETF,2019/06/04（已成立2年）,2019/6/10,1,0,美國,股票型,中型股混合型,-0.03(月均:0.03),1.15,季配,0.25,0.25,45.09,MSCI USA Mid Cap Diversified Multiple-Factor Index,Dow Jones U.S Mid -Cap Total Stock Market Index
AMCA,iShares羅素1000純美國收益ETF,2017/08/08（已成立4年）,2017/8/11,3,0.021057959,美國,股票型,大型股混合型,-0.05(月均:-0.14),2.04,季配,0.15,0.15,41.73,Russell 1000 Pure Domestic Exposure Index,Russell 1000 Pure Domestic Exposure Index
DIVA,AGFiQ股利收益避險ETF,2015/01/15（已成立6年）,2015/2/4,6,0.053135934,美國,股票型,,-0.19(月均:-0.22),3.16,季配,0.45,8.93,24.39,INDXX Hedged Dividend Income Index,道瓊指數
AZBA,AllianzIM美國大型股緩衝20主動型ETF-4月,2020/05/28（已成立1年）,2020/12/23,0,0,美國,股票型,大型股混合型,0.14(月均:0.11),N/A,,0.74,0.74,,,S&P500 (SPY.US)
JANZ,TrueShares結構化結果主動型ETF-1月,2020/12/31（已成立0年）,2021/1/5,0,0,美國,股票型,大型股混合型,-0.23(月均:-0.13),N/A,,0.79,0.79,,,S&P500 (SPY.US)
CFCV,ClearBridge聚焦價值主動型ETF,2020/05/27（已成立1年）,2020/6/2,0,0,全球,股票型,大型股價值型,-0.05(月均:-0.07),N/A,季配,0.49,0.5,,Russell 1000 Value Index,Russell 1000 Value Index
FICS,First Trust國際已開發資本實力ETF,2020/12/15（已成立0年）,2020/12/17,0,0,全球,股票型,大型股混合型,0.26(月均:0.17),N/A,,0.7,0.7,,International Developed Capital Strength Index,The International Developed Capital Strength Index
WEBS,Direxion每日三倍放空道瓊網路ETF,2019/11/07（已成立1年）,2019/11/7,1,0,美國,反向型,,-0.05(月均:0.02),1.64,季配,0.75,1.09,105.26,Dow Jones Internet Composite Index,Dow Jones Internet Composite Index
USHG,AGFiQ動力避險美國股票主動型ETF,2019/05/23（已成立2年）,2019/5/23,1,0,美國,股票型,大型股混合型,0.06(月均:-0.10),2.08,年配,0.45,1.91,29.76,,道瓊指數
FNGZ,MicroSectors FANG+指數每日二倍放空ETN,2018/08/06,2018/8/23,2,0,美國,反向型,0,0.00(月均:0.04),0,0,0,0.95,0,0,0
PSMD,Pacer Swan SOS中等(12月)主動型ETF,2020/12/22（已成立0年）,2020/12/30,0,0,美國,股票型,大型股混合型,0.19(月均:0.36),N/A,,0.75,0.75,,,S&P500 (SPY.US)
RJN,ELEMENTS羅傑斯國際商品指數能源總回報ETN,2007/10/17,2007/10/19,13,0,美國,能源,0,0.25(月均:0.36),0,0,0,0.75,0,0,0
CEFA,Global X標普不含美國天主教價值已開發ETF,2020/06/22（已成立1年）,2020/12/23,0,0,全球,股票型,大型股混合型,0.96(月均:-0.05),N/A,半年配,0.35,0.35,,S&P Developed ex-U.S. Catholic Values Index,道瓊全球指數
MRAD,SmartETFs廣告與行銷科技主動型ETF,2020/12/31（已成立0年）,2020/12/31,0,0,全球,資訊科技股,大型股混合型,0.18(月均:0.19),N/A,,0.68,0.71,,,道瓊全球指數
IXSE,WisdomTree印度不含國有企業ETF,2019/04/04（已成立2年）,2019/4/4,1,0,印度,股票型,大型股混合型,0.68(月均:0.55),N/A,季配,0.58,0.58,42.75,WisdomTree India ex-State-Owned Enterprises Index,印度(INDA.US)
PSFF,Pacer Swan SOS組合型主動型ETF,2020/12/29（已成立0年）,2020/12/30,0,0,美國,股票型,大型股混合型,0.35(月均:0.24),N/A,,0.18,0.93,,,S&P500 (SPY.US)
HERD,Pacer金牛組合型ETF,2019/05/03（已成立2年）,2019/5/7,1,0,全球,股票型,,-1.29(月均:-0.29),1.79,季配,0.15,0.73,38.89,Pacer Cash Cows Fund of Funds Index,道瓊全球指數
